Time,UUID,RSSI,Name
1593886815.505939,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593886815.526516,6DB85E24-DE49-64B0-6969-C77DECB885C2,-70,?
1593886815.5299358,6DB85E24-DE49-64B0-6969-C77DECB885C2,-69,?
1593886815.6523361,17B97BB9-7DBD-DF39-CA52-2C5F1E85D6B7,-73,?
1593886815.655349,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593886815.658015,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593886815.66323,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-72,[TV] Samsung 6 Series (43)
1593886815.744495,573548B2-440F-39E4-6F2E-C7ABDE070D96,-38,Red Green
1593886815.747402,573548B2-440F-39E4-6F2E-C7ABDE070D96,-38,Red Green
1593886815.750171,331B757C-EC77-7DA2-F74C-0D645F868E0B,-72,?
1593886815.75267,331B757C-EC77-7DA2-F74C-0D645F868E0B,-72,?
1593886815.804762,6DB85E24-DE49-64B0-6969-C77DECB885C2,-76,?
1593886815.807619,6DB85E24-DE49-64B0-6969-C77DECB885C2,-76,?
1593886815.81423,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-71,[TV] Samsung 6 Series (43)
1593886815.8375869,17B97BB9-7DBD-DF39-CA52-2C5F1E85D6B7,-70,?
1593886815.840963,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-70,Apple TV HD (5)
1593886815.843759,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-70,Apple TV HD (5)
1593886815.859673,16BEF113-55B2-515B-D978-2204EA450D39,-82,?
1593886815.861858,16BEF113-55B2-515B-D978-2204EA450D39,-81,?
1593886815.900403,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-89,?
1593886815.903039,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-89,?
1593886815.92595,573548B2-440F-39E4-6F2E-C7ABDE070D96,-38,Red Green
1593886815.929031,573548B2-440F-39E4-6F2E-C7ABDE070D96,-38,Red Green
1593886816.018791,17B97BB9-7DBD-DF39-CA52-2C5F1E85D6B7,-73,?
1593886816.020478,331B757C-EC77-7DA2-F74C-0D645F868E0B,-64,?
1593886816.021649,331B757C-EC77-7DA2-F74C-0D645F868E0B,-65,?
1593886816.02285,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593886816.0240378,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-73,Apple TV HD (5)
1593886816.078412,6DB85E24-DE49-64B0-6969-C77DECB885C2,-66,?
1593886816.081151,6DB85E24-DE49-64B0-6969-C77DECB885C2,-66,?
1593886816.122579,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-72,[TV] Samsung 6 Series (43)
1593886816.1323218,16BEF113-55B2-515B-D978-2204EA450D39,-92,?
1593886816.13547,16BEF113-55B2-515B-D978-2204EA450D39,-92,?
1593886816.204441,17B97BB9-7DBD-DF39-CA52-2C5F1E85D6B7,-70,?
1593886816.2113,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-70,Apple TV HD (5)
1593886816.214109,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-69,Apple TV HD (5)
1593886816.282347,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-71,[TV] Samsung 6 Series (43)
1593886816.295319,331B757C-EC77-7DA2-F74C-0D645F868E0B,-68,?
1593886816.388257,17B97BB9-7DBD-DF39-CA52-2C5F1E85D6B7,-73,?
1593886816.403957,16BEF113-55B2-515B-D978-2204EA450D39,-89,?
1593886816.406723,16BEF113-55B2-515B-D978-2204EA450D39,-89,?
1593886816.4390678,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593886816.442069,D7B0E8B9-63FB-344E-E243-7196FC39EB91,-88,?
