Time,UUID,RSSI,Name
1593893359.1935759,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-81,Rob's iPhone 6s+ (A1634)
1593893359.197227,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-81,Rob's iPhone 6s+ (A1634)
1593893359.214563,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-91,Apple TV HD (5)
1593893359.216522,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-91,Apple TV HD (5)
1593893359.224324,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893359.226163,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893359.2310128,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-100,?
1593893359.232774,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-100,?
1593893359.252933,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-88,[TV] Samsung 6 Series (43)
1593893359.25626,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-88,[TV] Samsung 6 Series (43)
1593893359.259139,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-83,Rob's iPhone 6s+ (A1634)
1593893359.2616348,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-83,Rob's iPhone 6s+ (A1634)
1593893359.2749372,06423FB7-5588-1688-DA8B-D36C6A23B269,-97,?
1593893359.28653,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893359.289752,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893359.307004,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893359.3094711,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893359.322348,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-72,Rob's iPhone 6s+ (A1634)
1593893359.325027,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-72,Rob's iPhone 6s+ (A1634)
1593893359.349679,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893359.3522558,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893359.355391,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-72,Rob's iPhone 6s+ (A1634)
1593893359.35828,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-73,Rob's iPhone 6s+ (A1634)
1593893359.3845139,573548B2-440F-39E4-6F2E-C7ABDE070D96,-82,Red Green
1593893359.387481,573548B2-440F-39E4-6F2E-C7ABDE070D96,-82,Red Green
1593893359.397999,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-88,Apple TV HD (5)
1593893359.400682,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-87,Apple TV HD (5)
1593893359.4181929,1E998BF0-D335-0954-6B31-8C74F5DF91E1,-97,?
1593893359.421468,1E998BF0-D335-0954-6B31-8C74F5DF91E1,-98,?
1593893359.4247808,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-75,Rob's iPhone 6s+ (A1634)
1593893359.42731,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-75,Rob's iPhone 6s+ (A1634)
1593893359.429286,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593893359.430738,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893359.432239,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893359.444288,BD42929A-222E-0166-01E9-BFB731C3C45A,-97,?
1593893359.4507198,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-95,?
1593893359.452526,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-95,?
1593893359.485646,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893359.488877,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893359.533379,53C99B78-3945-F27C-8813-98B88A1442D2,-96,?
1593893359.536005,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893359.5440931,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893359.546547,06423FB7-5588-1688-DA8B-D36C6A23B269,-86,?
1593893359.5523372,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593893359.555778,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593893359.577286,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-97,?
1593893359.580281,573548B2-440F-39E4-6F2E-C7ABDE070D96,-89,Red Green
1593893359.582278,573548B2-440F-39E4-6F2E-C7ABDE070D96,-89,Red Green
1593893359.584027,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-73,Rob's iPhone 6s+ (A1634)
1593893359.585701,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-73,Rob's iPhone 6s+ (A1634)
1593893359.587531,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-83,Apple TV HD (5)
1593893359.589596,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-84,Apple TV HD (5)
1593893359.601348,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-93,?
1593893359.603582,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-92,?
1593893359.608674,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-79,Rob's iPhone 6s+ (A1634)
1593893359.616768,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593893359.618559,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593893359.630919,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-94,?
1593893359.6327739,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-95,?
1593893359.637392,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893359.6393929,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893359.6413112,8175554B-A06A-1792-1E4A-D74A0304F6ED,-99,?
1593893359.642715,8175554B-A06A-1792-1E4A-D74A0304F6ED,-99,?
1593893359.6469069,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-88,[TV] Samsung 6 Series (43)
1593893359.6483831,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-88,[TV] Samsung 6 Series (43)
1593893359.668579,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893359.67064,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893359.700375,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893359.702918,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893359.711086,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893359.713111,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893359.717771,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-99,?
1593893359.736104,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-84,Rob's iPhone 6s+ (A1634)
1593893359.738758,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-85,Rob's iPhone 6s+ (A1634)
1593893359.760199,D6AD10BA-C9D3-C866-FFB3-0D2D3C4FD5DF,-83,?
1593893359.762846,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-83,Apple TV HD (5)
1593893359.765459,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-83,Apple TV HD (5)
1593893359.7681,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893359.770474,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893359.772259,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893359.818256,06423FB7-5588-1688-DA8B-D36C6A23B269,-83,?
1593893359.820942,06423FB7-5588-1688-DA8B-D36C6A23B269,-83,?
1593893359.838511,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893359.86307,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-90,Rob's iPhone 6s+ (A1634)
1593893359.874773,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893359.877357,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893359.892051,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-84,[TV] Samsung 6 Series (43)
1593893359.8948789,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-81,Rob's iPhone 6s+ (A1634)
1593893359.89749,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-81,Rob's iPhone 6s+ (A1634)
1593893359.911689,8175554B-A06A-1792-1E4A-D74A0304F6ED,-97,?
1593893359.914338,8175554B-A06A-1792-1E4A-D74A0304F6ED,-97,?
1593893359.922436,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-81,Rob's iPhone 6s+ (A1634)
1593893359.985492,BD42929A-222E-0166-01E9-BFB731C3C45A,-85,?
1593893359.988195,BD42929A-222E-0166-01E9-BFB731C3C45A,-86,?
1593893360.0375829,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-95,[TV] Samsung 6 Series (43)
1593893360.040237,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593893360.042669,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-79,[TV] Samsung 6 Series (43)
1593893360.053961,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.056582,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.121484,D6AD10BA-C9D3-C866-FFB3-0D2D3C4FD5DF,-82,?
1593893360.126812,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-82,Apple TV HD (5)
1593893360.129458,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-82,Apple TV HD (5)
1593893360.133263,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-98,?
1593893360.135975,573548B2-440F-39E4-6F2E-C7ABDE070D96,-88,Red Green
1593893360.138169,573548B2-440F-39E4-6F2E-C7ABDE070D96,-88,Red Green
1593893360.148469,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-96,[TV] Samsung 6 Series (43)
1593893360.151257,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.15393,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.1560822,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-95,?
1593893360.158667,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-96,?
1593893360.1778579,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.18061,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.2073212,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893360.210196,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893360.212847,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-92,Rob's iPhone 6s+ (A1634)
1593893360.215176,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-92,Rob's iPhone 6s+ (A1634)
1593893360.219715,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.221959,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.235516,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.2375278,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-80,[TV] Samsung 6 Series (43)
1593893360.239492,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-82,Rob's iPhone 6s+ (A1634)
1593893360.258223,BD42929A-222E-0166-01E9-BFB731C3C45A,-93,?
1593893360.26081,BD42929A-222E-0166-01E9-BFB731C3C45A,-93,?
1593893360.269167,53C99B78-3945-F27C-8813-98B88A1442D2,-96,?
1593893360.271225,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-84,Rob's iPhone 6s+ (A1634)
1593893360.27315,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-84,Rob's iPhone 6s+ (A1634)
1593893360.303833,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893360.306551,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893360.3125029,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-85,Apple TV HD (5)
1593893360.315211,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-85,Apple TV HD (5)
1593893360.334567,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-84,Rob's iPhone 6s+ (A1634)
1593893360.337362,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-84,Rob's iPhone 6s+ (A1634)
1593893360.339994,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.3425,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.360234,06423FB7-5588-1688-DA8B-D36C6A23B269,-86,?
1593893360.362808,06423FB7-5588-1688-DA8B-D36C6A23B269,-87,?
1593893360.3662848,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-85,Rob's iPhone 6s+ (A1634)
1593893360.3682818,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-84,Rob's iPhone 6s+ (A1634)
1593893360.378752,E8FDDE98-2D99-1898-5E3C-87B3463EEB85,-97,?
1593893360.40135,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893360.404135,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893360.4132462,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893360.415938,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893360.427421,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-96,?
1593893360.4633179,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.488589,D6AD10BA-C9D3-C866-FFB3-0D2D3C4FD5DF,-82,?
1593893360.491523,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893360.495609,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893360.498333,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-87,Rob's iPhone 6s+ (A1634)
1593893360.500776,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-87,Rob's iPhone 6s+ (A1634)
1593893360.516829,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-82,Apple TV HD (5)
1593893360.531163,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-75,Rob's iPhone 6s+ (A1634)
1593893360.5349069,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-95,[TV] Samsung 6 Series (43)
1593893360.537755,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893360.5403771,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893360.542684,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-98,?
1593893360.545213,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-98,?
1593893360.546813,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-98,?
1593893360.56467,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.5665898,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-79,Rob's iPhone 6s+ (A1634)
1593893360.626472,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.6293778,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.632632,06423FB7-5588-1688-DA8B-D36C6A23B269,-85,?
1593893360.635521,06423FB7-5588-1688-DA8B-D36C6A23B269,-85,?
1593893360.637974,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893360.6400728,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893360.661673,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893360.6637459,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893360.6690412,D6AD10BA-C9D3-C866-FFB3-0D2D3C4FD5DF,-83,?
1593893360.6844149,573548B2-440F-39E4-6F2E-C7ABDE070D96,-79,Red Green
1593893360.686338,573548B2-440F-39E4-6F2E-C7ABDE070D96,-79,Red Green
1593893360.693345,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-79,Rob's iPhone 6s+ (A1634)
1593893360.697792,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-88,Apple TV HD (5)
1593893360.7054482,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-92,?
1593893360.707088,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-91,?
1593893360.712263,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.713654,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.722646,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893360.724308,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-83,Rob's iPhone 6s+ (A1634)
1593893360.7257051,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-83,Rob's iPhone 6s+ (A1634)
1593893360.7268162,8175554B-A06A-1792-1E4A-D74A0304F6ED,-100,?
1593893360.758174,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.76021,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-80,Rob's iPhone 6s+ (A1634)
1593893360.782007,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-90,[TV] Samsung 6 Series (43)
1593893360.784422,CE681637-7835-8905-9BF5-586C1052F98A,-96,?
1593893360.786357,CE681637-7835-8905-9BF5-586C1052F98A,-96,?
1593893360.7884479,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-79,Rob's iPhone 6s+ (A1634)
1593893360.790375,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-79,Rob's iPhone 6s+ (A1634)
1593893360.7920399,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-98,?
1593893360.793335,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-97,?
1593893360.7944999,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893360.811614,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.81313,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893360.816299,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893360.8328729,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893360.834311,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893360.846682,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-83,Rob's iPhone 6s+ (A1634)
1593893360.848815,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-83,Rob's iPhone 6s+ (A1634)
1593893360.865802,573548B2-440F-39E4-6F2E-C7ABDE070D96,-87,Red Green
1593893360.8675308,573548B2-440F-39E4-6F2E-C7ABDE070D96,-87,Red Green
1593893360.876154,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.877773,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.901329,06423FB7-5588-1688-DA8B-D36C6A23B269,-86,?
1593893360.930186,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-97,?
1593893360.939414,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893360.9543772,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893360.9692578,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-85,Rob's iPhone 6s+ (A1634)
1593893360.972103,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-85,Rob's iPhone 6s+ (A1634)
1593893360.983035,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-88,?
1593893360.985723,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-89,?
1593893361.006587,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893361.0094662,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893361.011712,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893361.0319839,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-83,[TV] Samsung 6 Series (43)
1593893361.034848,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893361.0376859,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-79,Rob's iPhone 6s+ (A1634)
1593893361.0556521,573548B2-440F-39E4-6F2E-C7ABDE070D96,-79,Red Green
1593893361.05828,573548B2-440F-39E4-6F2E-C7ABDE070D96,-79,Red Green
1593893361.0668468,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-78,Rob's iPhone 6s+ (A1634)
1593893361.069643,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893361.096849,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-85,Rob's iPhone 6s+ (A1634)
1593893361.099505,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-86,Rob's iPhone 6s+ (A1634)
1593893361.1053119,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-92,[TV] Samsung 6 Series (43)
1593893361.108057,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-92,[TV] Samsung 6 Series (43)
1593893361.111093,E8FDDE98-2D99-1898-5E3C-87B3463EEB85,-95,?
1593893361.113488,E8FDDE98-2D99-1898-5E3C-87B3463EEB85,-96,?
1593893361.123682,53C99B78-3945-F27C-8813-98B88A1442D2,-99,?
1593893361.133779,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893361.1363869,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893361.1773028,06423FB7-5588-1688-DA8B-D36C6A23B269,-90,?
1593893361.1798549,06423FB7-5588-1688-DA8B-D36C6A23B269,-88,?
1593893361.188774,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-99,?
1593893361.224319,D6AD10BA-C9D3-C866-FFB3-0D2D3C4FD5DF,-86,?
1593893361.230564,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-86,Apple TV HD (5)
1593893361.233286,4D314E4A-7B84-FDFE-42AD-E956A8185FC5,-86,Apple TV HD (5)
1593893361.236026,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-99,?
1593893361.2389278,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-94,[TV] Samsung 6 Series (43)
1593893361.242831,573548B2-440F-39E4-6F2E-C7ABDE070D96,-100,Red Green
1593893361.2567759,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-92,?
1593893361.259263,DF5A9153-DF9A-660A-8B91-0DBD4AEB8768,-92,?
1593893361.265486,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-96,[TV] Samsung 6 Series (43)
1593893361.268124,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893361.2705832,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-77,Rob's iPhone 6s+ (A1634)
1593893361.330255,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-89,Rob's iPhone 6s+ (A1634)
1593893361.33285,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-88,Rob's iPhone 6s+ (A1634)
1593893361.3657842,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-74,Rob's iPhone 6s+ (A1634)
1593893361.368547,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-74,Rob's iPhone 6s+ (A1634)
1593893361.406337,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-96,?
1593893361.4089298,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-94,?
1593893361.426841,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893361.42951,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893361.4317331,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
1593893361.446497,06423FB7-5588-1688-DA8B-D36C6A23B269,-82,?
1593893361.4490318,06423FB7-5588-1688-DA8B-D36C6A23B269,-82,?
1593893361.4913812,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-75,Rob's iPhone 6s+ (A1634)
1593893361.4940062,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-75,Rob's iPhone 6s+ (A1634)
1593893361.50077,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893361.503557,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-81,[TV] Samsung 6 Series (43)
1593893361.524142,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893361.526798,E394F51E-9C28-9FE2-5EC9-D7013EF54F7F,-82,[TV] Samsung 6 Series (43)
1593893361.529422,D55E3CDC-6BA4-6E16-75E3-D97A0C238446,-98,?
1593893361.5315928,3F669AF8-C8AF-8DE8-F29D-F009CC7BA0AF,-76,Rob's iPhone 6s+ (A1634)
